snapshotTime,snapshotTimeUTC,open_bid,open_ask,open_mid,high_bid,high_ask,high_mid,low_bid,low_ask,low_mid,close_bid,close_ask,close_mid,volume
2026-05-11T00:00:00,2026-05-10T22:00:00,7383.5,7384.1,7383.8,7385.7,7386.3,7386.0,7370.1,7370.7,7370.4,7375.4,7376.0,7375.7,1289
2026-05-11T00:15:00,2026-05-10T22:15:00,7375.9,7376.5,7376.2,7375.9,7376.5,7376.2,7366.2,7366.8,7366.5,7375.5,7376.1,7375.8,969
2026-05-11T00:30:00,2026-05-10T22:30:00,7375.4,7376.0,7375.7,7375.7,7376.3,7376.0,7371.6,7372.2,7371.9,7374.7,7375.3,7375.0,454
2026-05-11T00:45:00,2026-05-10T22:45:00,7374.6,7375.2,7374.9,7381.6,7382.2,7381.9,7374.6,7375.2,7374.9,7380.2,7380.8,7380.5,454
2026-05-11T01:00:00,2026-05-10T23:00:00,7380.0,7380.6,7380.3,7384.8,7385.4,7385.1,7379.5,7380.1,7379.8,7382.0,7382.6,7382.3,622
2026-05-11T01:15:00,2026-05-10T23:15:00,7381.7,7382.3,7382.0,7384.7,7385.3,7385.0,7379.8,7380.4,7380.1,7380.4,7381.0,7380.7,418
2026-05-11T01:30:00,2026-05-10T23:30:00,7380.2,7380.8,7380.5,7381.0,7381.6,7381.3,7377.8,7378.4,7378.1,7380.0,7380.6,7380.3,582
2026-05-11T01:45:00,2026-05-10T23:45:00,7380.1,7380.7,7380.4,7381.6,7382.2,7381.9,7377.6,7378.2,7377.9,7378.9,7379.5,7379.2,891
2026-05-11T02:00:00,2026-05-11T00:00:00,7379.1,7379.7,7379.4,7384.8,7385.4,7385.1,7378.6,7379.2,7378.9,7383.5,7384.1,7383.8,1091
2026-05-11T02:15:00,2026-05-11T00:15:00,7383.2,7383.8,7383.5,7386.8,7387.4,7387.1,7380.7,7381.3,7381.0,7385.8,7386.4,7386.1,850
2026-05-11T02:30:00,2026-05-11T00:30:00,7386.1,7386.7,7386.4,7388.9,7389.5,7389.2,7385.7,7386.3,7386.0,7386.9,7387.5,7387.2,375
2026-05-11T02:45:00,2026-05-11T00:45:00,7386.6,7387.2,7386.9,7386.9,7387.5,7387.2,7372.8,7373.4,7373.1,7378.6,7379.2,7378.9,1593
2026-05-11T03:00:00,2026-05-11T01:00:00,7378.1,7378.7,7378.4,7381.3,7381.9,7381.6,7373.7,7374.3,7374.0,7380.2,7380.8,7380.5,1505
2026-05-11T03:15:00,2026-05-11T01:15:00,7380.4,7381.0,7380.7,7385.8,7386.4,7386.1,7378.9,7379.5,7379.2,7383.8,7384.4,7384.1,994
2026-05-11T03:30:00,2026-05-11T01:30:00,7383.7,7384.3,7384.0,7385.0,7385.6,7385.3,7381.0,7381.6,7381.3,7384.7,7385.3,7385.0,1149
2026-05-11T03:45:00,2026-05-11T01:45:00,7385.0,7385.6,7385.3,7386.7,7387.3,7387.0,7383.5,7384.1,7383.8,7386.6,7387.2,7386.9,823
2026-05-11T04:00:00,2026-05-11T02:00:00,7386.3,7386.9,7386.6,7389.0,7389.6,7389.3,7384.9,7385.5,7385.2,7387.2,7387.8,7387.5,743
2026-05-11T04:15:00,2026-05-11T02:15:00,7387.3,7387.9,7387.6,7389.0,7389.6,7389.3,7385.8,7386.4,7386.1,7388.7,7389.3,7389.0,472
2026-05-11T04:30:00,2026-05-11T02:30:00,7388.9,7389.5,7389.2,7390.3,7390.9,7390.6,7386.3,7386.9,7386.6,7388.3,7388.9,7388.6,543
2026-05-11T04:45:00,2026-05-11T02:45:00,7388.6,7389.2,7388.9,7389.5,7390.1,7389.8,7386.5,7387.1,7386.8,7386.5,7387.1,7386.8,288
2026-05-11T05:00:00,2026-05-11T03:00:00,7386.6,7387.2,7386.9,7386.8,7387.4,7387.1,7382.8,7383.4,7383.1,7386.1,7386.7,7386.4,568
2026-05-11T05:15:00,2026-05-11T03:15:00,7385.9,7386.5,7386.2,7389.3,7389.9,7389.6,7384.9,7385.5,7385.2,7389.1,7389.7,7389.4,495
2026-05-11T05:30:00,2026-05-11T03:30:00,7388.8,7389.4,7389.1,7391.3,7391.9,7391.6,7387.6,7388.2,7387.9,7390.5,7391.1,7390.8,507
2026-05-11T05:45:00,2026-05-11T03:45:00,7390.3,7390.9,7390.6,7390.4,7391.0,7390.7,7386.7,7387.3,7387.0,7386.7,7387.3,7387.0,205
2026-05-11T06:00:00,2026-05-11T04:00:00,7386.8,7387.4,7387.1,7387.6,7388.2,7387.9,7382.9,7383.5,7383.2,7385.7,7386.3,7386.0,396
2026-05-11T06:15:00,2026-05-11T04:15:00,7385.5,7386.1,7385.8,7388.3,7388.9,7388.6,7385.5,7386.1,7385.8,7387.0,7387.6,7387.3,184
2026-05-11T06:30:00,2026-05-11T04:30:00,7387.3,7387.9,7387.6,7387.9,7388.5,7388.2,7386.8,7387.4,7387.1,7387.3,7387.9,7387.6,217
2026-05-11T06:45:00,2026-05-11T04:45:00,7387.4,7388.0,7387.7,7389.4,7390.0,7389.7,7386.0,7386.6,7386.3,7388.8,7389.4,7389.1,217
2026-05-11T07:00:00,2026-05-11T05:00:00,7389.0,7389.6,7389.3,7389.6,7390.2,7389.9,7387.2,7387.8,7387.5,7388.0,7388.6,7388.3,243
2026-05-11T07:15:00,2026-05-11T05:15:00,7388.1,7388.7,7388.4,7390.6,7391.2,7390.9,7387.7,7388.3,7388.0,7389.6,7390.2,7389.9,328
2026-05-11T07:30:00,2026-05-11T05:30:00,7389.4,7390.0,7389.7,7391.1,7391.7,7391.4,7386.2,7386.8,7386.5,7386.8,7387.4,7387.1,380
2026-05-11T07:45:00,2026-05-11T05:45:00,7386.9,7387.5,7387.2,7388.7,7389.3,7389.0,7385.9,7386.5,7386.2,7386.2,7386.8,7386.5,460
