snapshotTime,snapshotTimeUTC,open_bid,open_ask,open_mid,high_bid,high_ask,high_mid,low_bid,low_ask,low_mid,close_bid,close_ask,close_mid,volume
2026-04-15T15:30:00,2026-04-15T13:30:00,6976.6,6977.0,6976.8,6987.1,6987.5,6987.3,6966.6,6967.0,6966.8,6967.6,6968.0,6967.8,2418
2026-04-15T15:45:00,2026-04-15T13:45:00,6967.7,6968.1,6967.9,6981.1,6981.5,6981.3,6967.7,6968.1,6967.9,6980.6,6981.0,6980.8,1983
2026-04-15T16:00:00,2026-04-15T14:00:00,6980.1,6980.5,6980.3,6983.1,6983.5,6983.3,6974.0,6974.4,6974.2,6982.7,6983.1,6982.9,1550
2026-04-15T16:15:00,2026-04-15T14:15:00,6982.8,6983.2,6983.0,6993.2,6993.6,6993.4,6981.3,6981.7,6981.5,6993.2,6993.6,6993.4,1530
2026-04-15T16:30:00,2026-04-15T14:30:00,6993.0,6993.4,6993.2,6994.5,6994.9,6994.7,6982.9,6983.3,6983.1,6991.6,6992.0,6991.8,1354
2026-04-15T16:45:00,2026-04-15T14:45:00,6991.8,6992.2,6992.0,6995.2,6995.6,6995.4,6989.7,6990.1,6989.9,6990.9,6991.3,6991.1,950
2026-04-15T17:00:00,2026-04-15T15:00:00,6991.2,6991.6,6991.4,6996.9,6997.3,6997.1,6987.9,6988.3,6988.1,6996.8,6997.2,6997.0,1141
2026-04-15T17:15:00,2026-04-15T15:15:00,6996.7,6997.1,6996.9,6999.4,6999.8,6999.6,6995.4,6995.8,6995.6,6997.7,6998.1,6997.9,1058
2026-04-15T17:30:00,2026-04-15T15:30:00,6997.8,6998.2,6998.0,6999.1,6999.5,6999.3,6992.3,6992.7,6992.5,6997.8,6998.2,6998.0,1044
2026-04-15T17:45:00,2026-04-15T15:45:00,6998.0,6998.4,6998.2,6999.8,7000.2,7000.0,6992.7,6993.1,6992.9,6993.6,6994.0,6993.8,866
2026-04-15T18:00:00,2026-04-15T16:00:00,6993.4,6993.8,6993.6,6998.2,6998.6,6998.4,6991.3,6991.7,6991.5,6997.0,6997.4,6997.2,665
2026-04-15T18:15:00,2026-04-15T16:15:00,6997.3,6997.7,6997.5,7002.1,7002.5,7002.3,6995.9,6996.3,6996.1,6997.1,6997.5,6997.3,727
2026-04-15T18:30:00,2026-04-15T16:30:00,6996.9,6997.3,6997.1,6998.4,6998.8,6998.6,6986.9,6987.3,6987.1,6987.2,6987.6,6987.4,1125
2026-04-15T18:45:00,2026-04-15T16:45:00,6987.1,6987.5,6987.3,6990.9,6991.3,6991.1,6980.0,6980.4,6980.2,6988.0,6988.4,6988.2,1580
2026-04-15T19:00:00,2026-04-15T17:00:00,6987.9,6988.3,6988.1,6996.9,6997.3,6997.1,6986.8,6987.2,6987.0,6994.4,6994.8,6994.6,875
2026-04-15T19:15:00,2026-04-15T17:15:00,6994.7,6995.1,6994.9,6999.8,7000.2,7000.0,6993.9,6994.3,6994.1,6997.3,6997.7,6997.5,617
2026-04-15T19:30:00,2026-04-15T17:30:00,6997.6,6998.0,6997.8,7003.4,7003.8,7003.6,6996.5,6996.9,6996.7,6998.1,6998.5,6998.3,711
2026-04-15T19:45:00,2026-04-15T17:45:00,6998.3,6998.7,6998.5,7001.9,7002.3,7002.1,6997.7,6998.1,6997.9,6997.9,6998.3,6998.1,593
2026-04-15T20:00:00,2026-04-15T18:00:00,6998.0,6998.4,6998.2,7010.0,7010.4,7010.2,6995.2,6995.6,6995.4,7006.2,7006.6,7006.4,1415
2026-04-15T20:15:00,2026-04-15T18:15:00,7006.5,7006.9,7006.7,7010.3,7010.7,7010.5,7005.0,7005.4,7005.2,7008.1,7008.5,7008.3,739
2026-04-15T20:30:00,2026-04-15T18:30:00,7008.0,7008.4,7008.2,7015.5,7015.9,7015.7,7008.0,7008.4,7008.2,7011.9,7012.3,7012.1,831
2026-04-15T20:45:00,2026-04-15T18:45:00,7012.1,7012.5,7012.3,7022.0,7022.4,7022.2,7012.1,7012.5,7012.3,7019.5,7019.9,7019.7,714
2026-04-15T21:00:00,2026-04-15T19:00:00,7019.3,7019.7,7019.5,7023.1,7023.5,7023.3,7016.9,7017.3,7017.1,7017.6,7018.0,7017.8,773
2026-04-15T21:15:00,2026-04-15T19:15:00,7017.8,7018.2,7018.0,7023.9,7024.3,7024.1,7016.8,7017.2,7017.0,7023.6,7024.0,7023.8,555
2026-04-15T21:30:00,2026-04-15T19:30:00,7023.8,7024.2,7024.0,7025.4,7025.8,7025.6,7016.2,7016.6,7016.4,7018.8,7019.2,7019.0,774
2026-04-15T21:45:00,2026-04-15T19:45:00,7018.5,7018.9,7018.7,7026.0,7026.4,7026.2,7016.9,7017.3,7017.1,7021.3,7021.7,7021.5,1131
2026-04-15T22:00:00,2026-04-15T20:00:00,7021.2,7021.6,7021.4,7024.1,7024.7,7024.4,7015.8,7016.4,7016.1,7017.0,7017.6,7017.3,1006
2026-04-15T22:15:00,2026-04-15T20:15:00,7017.3,7017.9,7017.6,7020.6,7021.2,7020.9,7017.0,7017.6,7017.3,7018.4,7019.0,7018.7,365
2026-04-15T22:30:00,2026-04-15T20:30:00,7018.1,7018.7,7018.4,7021.9,7022.5,7022.2,7018.0,7018.6,7018.3,7019.6,7020.2,7019.9,196
2026-04-15T22:45:00,2026-04-15T20:45:00,7019.8,7020.4,7020.1,7021.1,7021.7,7021.4,7017.8,7018.4,7018.1,7018.8,7019.4,7019.1,267
2026-04-15T23:00:00,2026-04-15T21:00:00,7018.4,7019.9,7019.15,7019.5,7021.0,7020.25,7018.3,7019.8,7019.05,7019.5,7021.0,7020.25,13
2026-04-15T23:15:00,2026-04-15T21:15:00,7019.2,7020.7,7019.95,7019.5,7021.0,7020.25,7017.6,7019.1,7018.35,7018.3,7019.8,7019.05,50
2026-04-15T23:30:00,2026-04-15T21:30:00,7018.4,7019.9,7019.15,7019.0,7020.5,7019.75,7018.3,7019.8,7019.05,7018.9,7020.4,7019.65,14
2026-04-15T23:45:00,2026-04-15T21:45:00,7019.2,7020.7,7019.95,7020.6,7022.1,7021.35,7019.2,7020.7,7019.95,7019.8,7021.3,7020.55,19
2026-04-16T00:00:00,2026-04-15T22:00:00,7019.7,7020.3,7020.0,7024.0,7024.6,7024.3,7018.0,7018.6,7018.3,7023.1,7023.7,7023.4,559
2026-04-16T00:15:00,2026-04-15T22:15:00,7023.2,7023.8,7023.5,7024.8,7025.4,7025.1,7021.6,7022.2,7021.9,7024.3,7024.9,7024.6,309
2026-04-16T00:30:00,2026-04-15T22:30:00,7024.4,7025.0,7024.7,7028.0,7028.6,7028.3,7024.4,7025.0,7024.7,7026.3,7026.9,7026.6,311
2026-04-16T00:45:00,2026-04-15T22:45:00,7026.1,7026.7,7026.4,7028.0,7028.6,7028.3,7026.1,7026.7,7026.4,7028.0,7028.6,7028.3,192
2026-04-16T01:00:00,2026-04-15T23:00:00,7028.1,7028.7,7028.4,7029.2,7029.8,7029.5,7026.5,7027.1,7026.8,7027.2,7027.8,7027.5,257
2026-04-16T01:15:00,2026-04-15T23:15:00,7026.9,7027.5,7027.2,7028.4,7029.0,7028.7,7026.1,7026.7,7026.4,7026.9,7027.5,7027.2,201
2026-04-16T01:30:00,2026-04-15T23:30:00,7026.6,7027.2,7026.9,7029.3,7029.9,7029.6,7026.4,7027.0,7026.7,7028.9,7029.5,7029.2,219
2026-04-16T01:45:00,2026-04-15T23:45:00,7029.1,7029.7,7029.4,7032.4,7033.0,7032.7,7028.6,7029.2,7028.9,7031.0,7031.6,7031.3,286
2026-04-16T02:00:00,2026-04-16T00:00:00,7031.1,7031.7,7031.4,7032.4,7033.0,7032.7,7027.9,7028.5,7028.2,7031.1,7031.7,7031.4,618
2026-04-16T02:15:00,2026-04-16T00:15:00,7030.8,7031.4,7031.1,7034.2,7034.8,7034.5,7029.7,7030.3,7030.0,7029.9,7030.5,7030.2,583
2026-04-16T02:30:00,2026-04-16T00:30:00,7030.2,7030.8,7030.5,7034.8,7035.4,7035.1,7030.0,7030.6,7030.3,7033.5,7034.1,7033.8,336
2026-04-16T02:45:00,2026-04-16T00:45:00,7033.6,7034.2,7033.9,7037.8,7038.4,7038.1,7033.0,7033.6,7033.3,7036.0,7036.6,7036.3,385
2026-04-16T03:00:00,2026-04-16T01:00:00,7035.8,7036.4,7036.1,7036.4,7037.0,7036.7,7032.9,7033.5,7033.2,7035.2,7035.8,7035.5,419
2026-04-16T03:15:00,2026-04-16T01:15:00,7035.5,7036.1,7035.8,7038.2,7038.8,7038.5,7035.0,7035.6,7035.3,7036.2,7036.8,7036.5,297
