snapshotTime,snapshotTimeUTC,open_bid,open_ask,open_mid,high_bid,high_ask,high_mid,low_bid,low_ask,low_mid,close_bid,close_ask,close_mid,volume
2026-04-15T09:30:00,2026-04-15T07:30:00,73721.05,73771.05,73746.05,73721.3,73771.3,73746.3,73591.5,73641.5,73616.5,73609.9,73659.9,73634.9,3372
2026-04-15T09:45:00,2026-04-15T07:45:00,73609.65,73659.65,73634.65,73783.25,73833.25,73808.25,73534.25,73584.25,73559.25,73748.8,73798.8,73773.8,3906
2026-04-15T10:00:00,2026-04-15T08:00:00,73749.4,73799.4,73774.4,73858.95,73908.95,73883.95,73689.7,73739.7,73714.7,73852.85,73902.85,73877.85,2514
2026-04-15T10:15:00,2026-04-15T08:15:00,73852.75,73902.75,73877.75,74001.0,74051.0,74026.0,73847.4,73897.4,73872.4,74000.45,74050.45,74025.45,2872
2026-04-15T10:30:00,2026-04-15T08:30:00,74000.3,74050.3,74025.3,74171.05,74221.05,74196.05,73984.75,74034.75,74009.75,74112.05,74162.05,74137.05,2841
2026-04-15T10:45:00,2026-04-15T08:45:00,74111.9,74161.9,74136.9,74195.75,74245.75,74220.75,74040.05,74090.05,74065.05,74119.55,74169.55,74144.55,2374
2026-04-15T11:00:00,2026-04-15T09:00:00,74119.45,74169.45,74144.45,74188.5,74238.5,74213.5,73967.65,74017.65,73992.65,74035.1,74085.1,74060.1,3023
2026-04-15T11:15:00,2026-04-15T09:15:00,74035.4,74085.4,74060.4,74085.6,74135.6,74110.6,73930.75,73980.75,73955.75,73957.95,74007.95,73982.95,2782
2026-04-15T11:30:00,2026-04-15T09:30:00,73958.1,74008.1,73983.1,74011.0,74061.0,74036.0,73911.65,73961.65,73936.65,73969.05,74019.05,73994.05,2140
2026-04-15T11:45:00,2026-04-15T09:45:00,73968.8,74018.8,73993.8,74025.4,74075.4,74050.4,73927.25,73977.25,73952.25,74013.7,74063.7,74038.7,1336
2026-04-15T12:00:00,2026-04-15T10:00:00,74014.45,74064.45,74039.45,74174.15,74224.15,74199.15,73984.55,74034.55,74009.55,74116.25,74166.25,74141.25,2646
2026-04-15T12:15:00,2026-04-15T10:15:00,74117.5,74167.5,74142.5,74121.5,74171.5,74146.5,73884.4,73934.4,73909.4,73904.5,73954.5,73929.5,3205
2026-04-15T12:30:00,2026-04-15T10:30:00,73904.75,73954.75,73929.75,74048.5,74098.5,74073.5,73795.85,73845.85,73820.85,74048.5,74098.5,74073.5,2877
2026-04-15T12:45:00,2026-04-15T10:45:00,74049.95,74099.95,74074.95,74238.25,74288.25,74263.25,73829.25,73879.25,73854.25,73861.05,73911.05,73886.05,3659
2026-04-15T13:00:00,2026-04-15T11:00:00,73862.05,73912.05,73887.05,74091.35,74141.35,74116.35,73862.05,73912.05,73887.05,74028.95,74078.95,74053.95,2753
2026-04-15T13:15:00,2026-04-15T11:15:00,74028.8,74078.8,74053.8,74031.05,74081.05,74056.05,73931.9,73981.9,73956.9,73967.75,74017.75,73992.75,1890
2026-04-15T13:30:00,2026-04-15T11:30:00,73967.9,74017.9,73992.9,74059.3,74109.3,74084.3,73953.1,74003.1,73978.1,74048.45,74098.45,74073.45,2009
2026-04-15T13:45:00,2026-04-15T11:45:00,74048.6,74098.6,74073.6,74252.4,74302.4,74277.4,74034.8,74084.8,74059.8,74202.25,74252.25,74227.25,4984
2026-04-15T14:00:00,2026-04-15T12:00:00,74201.6,74251.6,74226.6,74236.95,74286.95,74261.95,74052.15,74102.15,74077.15,74204.65,74254.65,74229.65,4153
2026-04-15T14:15:00,2026-04-15T12:15:00,74204.9,74254.9,74229.9,74256.2,74306.2,74281.2,74115.55,74165.55,74140.55,74177.3,74227.3,74202.3,2950
2026-04-15T14:30:00,2026-04-15T12:30:00,74177.2,74227.2,74202.2,74454.05,74504.05,74479.05,74176.95,74226.95,74201.95,74335.7,74385.7,74360.7,3613
