snapshotTime,snapshotTimeUTC,open_bid,open_ask,open_mid,high_bid,high_ask,high_mid,low_bid,low_ask,low_mid,close_bid,close_ask,close_mid,volume
2026-04-15T09:30:00,2026-04-15T07:30:00,48523.2,48525.2,48524.2,48535.8,48537.8,48536.8,48518.9,48520.9,48519.9,48523.8,48525.8,48524.8,486
2026-04-15T09:45:00,2026-04-15T07:45:00,48523.3,48525.3,48524.3,48543.2,48545.2,48544.2,48506.8,48508.8,48507.8,48528.1,48530.1,48529.1,724
2026-04-15T10:00:00,2026-04-15T08:00:00,48528.6,48530.6,48529.6,48536.7,48538.7,48537.7,48504.9,48506.9,48505.9,48509.1,48511.1,48510.1,733
2026-04-15T10:15:00,2026-04-15T08:15:00,48508.9,48510.9,48509.9,48525.1,48527.1,48526.1,48495.3,48497.3,48496.3,48522.9,48524.9,48523.9,673
2026-04-15T10:30:00,2026-04-15T08:30:00,48523.0,48525.0,48524.0,48530.2,48532.2,48531.2,48514.1,48516.1,48515.1,48522.4,48524.4,48523.4,634
2026-04-15T10:45:00,2026-04-15T08:45:00,48520.4,48522.4,48521.4,48543.6,48545.6,48544.6,48516.5,48518.5,48517.5,48526.0,48528.0,48527.0,520
2026-04-15T11:00:00,2026-04-15T09:00:00,48525.6,48527.6,48526.6,48543.6,48545.6,48544.6,48461.8,48463.8,48462.8,48491.2,48493.2,48492.2,1490
2026-04-15T11:15:00,2026-04-15T09:15:00,48490.7,48492.7,48491.7,48506.2,48508.2,48507.2,48479.6,48481.6,48480.6,48481.1,48483.1,48482.1,864
2026-04-15T11:30:00,2026-04-15T09:30:00,48480.6,48482.6,48481.6,48505.1,48507.1,48506.1,48479.0,48481.0,48480.0,48494.4,48496.4,48495.4,723
2026-04-15T11:45:00,2026-04-15T09:45:00,48493.9,48495.9,48494.9,48510.5,48512.5,48511.5,48489.1,48491.1,48490.1,48500.0,48502.0,48501.0,631
2026-04-15T12:00:00,2026-04-15T10:00:00,48500.5,48502.5,48501.5,48542.9,48544.9,48543.9,48500.5,48502.5,48501.5,48529.8,48531.8,48530.8,848
2026-04-15T12:15:00,2026-04-15T10:15:00,48528.8,48530.8,48529.8,48528.8,48530.8,48529.8,48453.2,48455.2,48454.2,48467.4,48469.4,48468.4,1459
2026-04-15T12:30:00,2026-04-15T10:30:00,48466.9,48468.9,48467.9,48523.6,48525.6,48524.6,48463.4,48465.4,48464.4,48521.6,48523.6,48522.6,1226
2026-04-15T12:45:00,2026-04-15T10:45:00,48521.7,48523.7,48522.7,48533.4,48535.4,48534.4,48493.4,48495.4,48494.4,48506.3,48508.3,48507.3,983
