snapshotTime,snapshotTimeUTC,open_bid,open_ask,open_mid,high_bid,high_ask,high_mid,low_bid,low_ask,low_mid,close_bid,close_ask,close_mid,volume
2026-04-15T09:30:00,2026-04-15T07:30:00,58250.8,58260.8,58255.8,58295.8,58305.8,58300.8,58187.2,58197.2,58192.2,58291.6,58301.6,58296.6,444
2026-04-15T09:45:00,2026-04-15T07:45:00,58291.4,58301.4,58296.4,58313.3,58323.3,58318.3,58238.2,58248.2,58243.2,58301.6,58311.6,58306.6,472
2026-04-15T10:00:00,2026-04-15T08:00:00,58306.6,58316.6,58311.6,58311.6,58321.6,58316.6,58200.5,58210.5,58205.5,58232.7,58242.7,58237.7,782
2026-04-15T10:15:00,2026-04-15T08:15:00,58237.7,58247.7,58242.7,58285.7,58295.7,58290.7,58168.0,58178.0,58173.0,58273.4,58283.4,58278.4,635
2026-04-15T10:30:00,2026-04-15T08:30:00,58273.3,58283.3,58278.3,58309.5,58319.5,58314.5,58248.2,58258.2,58253.2,58293.2,58303.2,58298.2,562
2026-04-15T10:45:00,2026-04-15T08:45:00,58293.5,58303.5,58298.5,58343.0,58353.0,58348.0,58259.5,58269.5,58264.5,58326.8,58336.8,58331.8,537
2026-04-15T11:00:00,2026-04-15T09:00:00,58327.9,58337.9,58332.9,58356.1,58366.1,58361.1,58145.3,58155.3,58150.3,58202.1,58212.1,58207.1,1528
2026-04-15T11:15:00,2026-04-15T09:15:00,58197.1,58207.1,58202.1,58227.7,58237.7,58232.7,58153.2,58163.2,58158.2,58177.2,58187.2,58182.2,634
2026-04-15T11:30:00,2026-04-15T09:30:00,58176.2,58186.2,58181.2,58213.3,58223.3,58218.3,58140.7,58150.7,58145.7,58168.5,58178.5,58173.5,613
2026-04-15T11:45:00,2026-04-15T09:45:00,58163.5,58173.5,58168.5,58213.1,58223.1,58218.1,58159.2,58169.2,58164.2,58185.8,58195.8,58190.8,465
2026-04-15T12:00:00,2026-04-15T10:00:00,58188.3,58198.3,58193.3,58263.1,58273.1,58268.1,58168.5,58178.5,58173.5,58208.5,58218.5,58213.5,590
2026-04-15T12:15:00,2026-04-15T10:15:00,58206.0,58216.0,58211.0,58209.3,58219.3,58214.3,58075.6,58085.6,58080.6,58108.3,58118.3,58113.3,1282
2026-04-15T12:30:00,2026-04-15T10:30:00,58110.8,58120.8,58115.8,58230.8,58240.8,58235.8,58079.0,58089.0,58084.0,58199.7,58209.7,58204.7,914
2026-04-15T12:45:00,2026-04-15T10:45:00,58194.7,58204.7,58199.7,58251.2,58261.2,58256.2,58183.5,58193.5,58188.5,58229.7,58239.7,58234.7,684
2026-04-15T13:00:00,2026-04-15T11:00:00,58234.7,58244.7,58239.7,58247.4,58257.4,58252.4,58201.4,58211.4,58206.4,58244.5,58254.5,58249.5,437
2026-04-15T13:15:00,2026-04-15T11:15:00,58242.0,58252.0,58247.0,58256.9,58266.9,58261.9,58213.7,58223.7,58218.7,58220.3,58230.3,58225.3,412
