snapshotTime,snapshotTimeUTC,open_bid,open_ask,open_mid,high_bid,high_ask,high_mid,low_bid,low_ask,low_mid,close_bid,close_ask,close_mid,volume
2026-04-15T09:30:00,2026-04-15T07:30:00,187.357,187.38,187.36849999999998,187.363,187.384,187.37349999999998,187.309,187.332,187.32049999999998,187.349,187.367,187.358,1555
2026-04-15T09:45:00,2026-04-15T07:45:00,187.349,187.368,187.3585,187.358,187.38,187.369,187.294,187.317,187.3055,187.3,187.323,187.31150000000002,1769
2026-04-15T10:00:00,2026-04-15T08:00:00,187.298,187.323,187.3105,187.315,187.338,187.3265,187.134,187.158,187.146,187.184,187.207,187.19549999999998,2521
2026-04-15T10:15:00,2026-04-15T08:15:00,187.185,187.206,187.19549999999998,187.203,187.226,187.2145,187.095,187.116,187.1055,187.19,187.215,187.2025,2384
2026-04-15T10:30:00,2026-04-15T08:30:00,187.192,187.215,187.20350000000002,187.238,187.261,187.2495,187.146,187.168,187.15699999999998,187.156,187.177,187.16649999999998,1737
2026-04-15T10:45:00,2026-04-15T08:45:00,187.157,187.178,187.16750000000002,187.2,187.222,187.211,187.125,187.145,187.135,187.172,187.205,187.1885,1698
2026-04-15T11:00:00,2026-04-15T09:00:00,187.172,187.207,187.1895,187.255,187.278,187.2665,187.11,187.131,187.1205,187.164,187.188,187.176,3561
2026-04-15T11:15:00,2026-04-15T09:15:00,187.165,187.188,187.17649999999998,187.194,187.218,187.206,187.095,187.12,187.10750000000002,187.177,187.198,187.1875,2210
2026-04-15T11:30:00,2026-04-15T09:30:00,187.176,187.198,187.187,187.178,187.2,187.189,187.104,187.128,187.11599999999999,187.152,187.174,187.163,1551
2026-04-15T11:45:00,2026-04-15T09:45:00,187.15,187.172,187.161,187.21,187.234,187.222,187.147,187.169,187.15800000000002,187.199,187.218,187.20850000000002,1635
2026-04-15T12:00:00,2026-04-15T10:00:00,187.199,187.219,187.209,187.216,187.237,187.2265,187.142,187.164,187.153,187.216,187.237,187.2265,2033
2026-04-15T12:15:00,2026-04-15T10:15:00,187.215,187.236,187.2255,187.259,187.282,187.2705,187.196,187.226,187.211,187.226,187.247,187.2365,2658
2026-04-15T12:30:00,2026-04-15T10:30:00,187.226,187.246,187.236,187.264,187.297,187.28050000000002,187.195,187.216,187.2055,187.212,187.234,187.223,2102
2026-04-15T12:45:00,2026-04-15T10:45:00,187.213,187.234,187.2235,187.274,187.294,187.284,187.193,187.215,187.204,187.214,187.237,187.2255,2046
